2022-07-14T09:32:03
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061623.7087224 7001289F:103:C9WFLANXX:3:1111:19115:17515/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087225 7001289F:103:C9WFLANXX:3:1212:18276:69800/2	R2	-	-	+	-	-	0.500000
ERR2061623.7087226 7001289F:103:C9WFLANXX:4:2306:5719:5655/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087227 7001289F:103:C9WFLANXX:4:2304:10021:89810/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087228 7001289F:103:C9WFLANXX:4:2213:6026:73489/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087230 7001289F:103:C9WFLANXX:4:1214:11267:20109/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087231 7001289F:103:C9WFLANXX:4:1203:21266:87816/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087232 7001289F:103:C9WFLANXX:4:1202:20476:60700/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087233 7001289F:103:C9WFLANXX:4:1216:12083:99733/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087234 7001289F:103:C9WFLANXX:4:1102:20566:42468/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087235 7001289F:103:C9WFLANXX:4:1106:15543:61016/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087236 7001289F:103:C9WFLANXX:3:2314:17702:88018/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087237 7001289F:103:C9WFLANXX:3:2307:4156:85664/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087238 7001289F:103:C9WFLANXX:3:2216:6611:31437/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087239 7001289F:103:C9WFLANXX:3:2106:2301:51029/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087240 7001289F:103:C9WFLANXX:3:1213:16953:91721/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087241 7001289F:103:C9WFLANXX:4:2208:8448:52349/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087242 7001289F:103:C9WFLANXX:4:2106:12501:84197/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087243 7001289F:103:C9WFLANXX:4:1102:16240:87272/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087244 7001289F:103:C9WFLANXX:4:1208:4293:62283/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087245 7001289F:103:C9WFLANXX:3:2302:14078:38521/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087246 7001289F:103:C9WFLANXX:3:2214:14127:35351/2	R2	-	-	+	-	-	0.492537
ERR2061623.7087247 7001289F:103:C9WFLANXX:3:2214:11121:79988/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087248 7001289F:103:C9WFLANXX:3:2213:9296:44307/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087250 7001289F:103:C9WFLANXX:3:2110:3220:71808/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087251 7001289F:103:C9WFLANXX:3:2103:14286:97104/1	R1	+	-	-	-	0.760000	-
ERR2061623.7087252 7001289F:103:C9WFLANXX:3:2112:11810:54594/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087253 7001289F:103:C9WFLANXX:3:1116:12656:52377/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087254 7001289F:103:C9WFLANXX:4:2306:20230:54027/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087255 7001289F:103:C9WFLANXX:4:2305:10780:40987/1	R1	+	-	-	-	0.510204	-
ERR2061623.7087256 7001289F:103:C9WFLANXX:4:2305:21017:59426/1	R1	+	-	-	-	0.390909	-
ERR2061623.7087257 7001289F:103:C9WFLANXX:4:2106:8550:31913/2	R2	-	-	+	-	-	0.798165
ERR2061623.7087258 7001289F:103:C9WFLANXX:4:1109:6023:74388/1	R1	+	-	-	-	0.534653	-
ERR2061623.7087259 7001289F:103:C9WFLANXX:4:1206:16584:95638/1	R1	-	+	+	-	0.000000	0.446429
ERR2061623.7087260 7001289F:103:C9WFLANXX:4:2204:17508:15627/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087261 7001289F:103:C9WFLANXX:3:2306:7902:69848/2	R2	-	-	+	-	-	0.491071
ERR2061623.7087263 7001289F:103:C9WFLANXX:3:1108:10477:42718/2	R2	-	-	+	-	-	0.548077
ERR2061623.7087265 7001289F:103:C9WFLANXX:4:1302:5361:29689/1	R1	+	-	-	-	0.413462	-
ERR2061623.7087266 7001289F:103:C9WFLANXX:4:1112:16609:6436/1	R1	+	-	-	+	0.000000	0.043956
ERR2061623.7087267 7001289F:103:C9WFLANXX:3:1301:9851:54213/2	R2	-	-	+	-	-	0.863636
ERR2061623.7087270 7001289F:103:C9WFLANXX:3:2111:15972:3159/1	R1	-	+	+	-	0.000000	0.000000
ERR2061623.7087271 7001289F:103:C9WFLANXX:4:2306:20032:63037/1	R1	-	+	-	-	0.000000	-
ERR2061623.7087272 7001289F:103:C9WFLANXX:3:2213:3444:33163/1	R1	+	-	-	+	0.000000	0.139130
ERR2061623.7087273 7001289F:103:C9WFLANXX:3:2214:13597:29328/2	R2	-	-	+	-	-	0.365385
ERR2061623.7087274 7001289F:103:C9WFLANXX:3:2114:15633:74364/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087275 7001289F:103:C9WFLANXX:3:2102:6585:81003/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087276 7001289F:103:C9WFLANXX:3:1215:20889:30890/1	R1	+	-	-	-	0.362637	-
ERR2061623.7087277 7001289F:103:C9WFLANXX:4:2308:7187:21021/2	R2	-	-	+	-	-	0.387755
ERR2061623.7087279 7001289F:103:C9WFLANXX:3:1202:7483:85406/1	R1	-	+	-	-	0.260163	-
ERR2061623.7087280 7001289F:103:C9WFLANXX:4:2306:8941:91107/2	R2	-	-	+	-	-	0.471698
ERR2061623.7087281 7001289F:103:C9WFLANXX:4:2304:16170:32190/1	R1	+	-	-	+	0.320388	0.000000
ERR2061623.7087283 7001289F:103:C9WFLANXX:3:2206:2417:25948/1	R1	+	-	-	-	0.340206	-
ERR2061623.7087284 7001289F:103:C9WFLANXX:4:2205:7238:25727/1	R1	+	-	-	-	0.697674	-
ERR2061623.7087285 7001289F:103:C9WFLANXX:3:2215:12609:92577/1	R1	-	+	-	-	0.195122	-
ERR2061623.7087286 7001289F:103:C9WFLANXX:3:2313:12842:19618/1	R1	+	-	-	+	0.468354	0.000000
ERR2061623.7087288 7001289F:103:C9WFLANXX:3:2114:17077:90285/1	R1	+	-	-	-	0.388235	-
ERR2061623.7087289 7001289F:103:C9WFLANXX:4:1308:13246:34864/1	R1	+	-	-	-	0.417722	-
ERR2061623.7087292 7001289F:103:C9WFLANXX:4:2201:4509:96385/1	R1	+	-	-	-	0.678571	-
ERR2061623.7087294 7001289F:103:C9WFLANXX:4:2104:7717:72793/2	R2	-	-	-	+	-	0.631148
ERR2061623.7087295 7001289F:103:C9WFLANXX:4:1101:6446:24683/1	R1	-	+	+	-	0.154639	0.000000
ERR2061623.7087297 7001289F:103:C9WFLANXX:4:1316:21215:88042/1	R1	+	-	-	-	0.558824	-
ERR2061623.7087300 7001289F:103:C9WFLANXX:3:2215:17229:42594/1	R1	+	-	-	+	0.657895	0.000000
ERR2061623.7087301 7001289F:103:C9WFLANXX:3:1308:2120:100360/1	R1	-	+	-	-	0.000000	-
ERR2061623.7087307 7001289F:103:C9WFLANXX:3:1206:19537:31807/1	R1	+	-	-	+	0.000000	0.000000
ERR2061623.7087310 7001289F:103:C9WFLANXX:3:2213:3351:35207/1	R1	-	+	-	-	0.000000	-
ERR2061623.7087311 7001289F:103:C9WFLANXX:4:2208:17618:86407/1	R1	+	-	-	-	0.634615	-
ERR2061623.7087313 7001289F:103:C9WFLANXX:3:2208:14613:94480/2	R2	-	-	-	+	-	0.178571
ERR2061623.7087318 7001289F:103:C9WFLANXX:3:2106:1622:72542/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087319 7001289F:103:C9WFLANXX:3:1206:1257:29962/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087320 7001289F:103:C9WFLANXX:3:2208:10579:36599/1	R1	-	+	-	-	0.000000	-
ERR2061623.7087322 7001289F:103:C9WFLANXX:4:1106:1320:77220/2	R2	-	-	+	-	-	0.801802
ERR2061623.7087324 7001289F:103:C9WFLANXX:3:2111:7382:61544/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087325 7001289F:103:C9WFLANXX:4:1111:16188:61884/1	R1	+	-	-	-	0.475000	-
ERR2061623.7087326 7001289F:103:C9WFLANXX:3:1304:5747:43120/2	R2	-	-	+	-	-	0.441860
ERR2061623.7087329 7001289F:103:C9WFLANXX:4:2205:11708:97239/2	R2	-	-	+	-	-	0.568182
ERR2061623.7087330 7001289F:103:C9WFLANXX:3:2210:15350:97338/1	R1	+	-	-	-	0.387755	-
ERR2061623.7087334 7001289F:103:C9WFLANXX:3:2202:6724:68784/1	R1	-	+	-	-	0.000000	-
ERR2061623.7087335 7001289F:103:C9WFLANXX:3:1103:9330:19900/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087336 7001289F:103:C9WFLANXX:3:1306:12378:60591/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087337 7001289F:103:C9WFLANXX:3:1305:15035:55051/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087338 7001289F:103:C9WFLANXX:3:1215:2888:42361/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087339 7001289F:103:C9WFLANXX:4:2111:6266:9027/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087340 7001289F:103:C9WFLANXX:4:1205:15182:12247/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087341 7001289F:103:C9WFLANXX:4:1106:12045:89259/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087342 7001289F:103:C9WFLANXX:3:1315:16188:51074/2	R2	-	-	+	-	-	0.457944
ERR2061623.7087343 7001289F:103:C9WFLANXX:3:1304:8510:96884/2	R2	-	-	+	-	-	0.457944
ERR2061623.7087344 7001289F:103:C9WFLANXX:3:1114:20630:24457/2	R2	-	-	+	-	-	0.433628
ERR2061623.7087345 7001289F:103:C9WFLANXX:3:1115:17364:52935/1	R1	+	-	-	-	0.433628	-
ERR2061623.7087347 7001289F:103:C9WFLANXX:4:2104:16239:3571/1	R1	+	-	-	-	0.433628	-
ERR2061623.7087348 7001289F:103:C9WFLANXX:4:1305:1757:6950/2	R2	-	-	+	-	-	0.485149
ERR2061623.7087349 7001289F:103:C9WFLANXX:3:2303:13380:9806/2	R2	-	-	+	-	-	0.446429
ERR2061623.7087350 7001289F:103:C9WFLANXX:3:2302:12103:35541/2	R2	-	-	+	-	-	0.471698
ERR2061623.7087351 7001289F:103:C9WFLANXX:3:2315:15955:85755/1	R1	+	-	-	-	0.446429	-
ERR2061623.7087352 7001289F:103:C9WFLANXX:3:2107:14353:90194/2	R2	-	-	+	-	-	0.446429
ERR2061623.7087353 7001289F:103:C9WFLANXX:3:1202:14219:96577/1	R1	+	-	-	-	0.446429	-
ERR2061623.7087354 7001289F:103:C9WFLANXX:3:1215:14708:82668/2	R2	-	-	+	-	-	0.734513
ERR2061623.7087355 7001289F:103:C9WFLANXX:3:1208:2438:49605/1	R1	+	-	-	-	0.568182	-
ERR2061623.7087356 7001289F:103:C9WFLANXX:3:1116:13084:53203/2	R2	-	-	+	-	-	0.446429
ERR2061623.7087357 7001289F:103:C9WFLANXX:4:2306:15351:46611/1	R1	+	-	-	-	0.471698	-
ERR2061623.7087358 7001289F:103:C9WFLANXX:4:2211:6359:50863/1	R1	+	-	-	-	0.781250	-
ERR2061623.7087359 7001289F:103:C9WFLANXX:4:2101:19846:91239/2	R2	-	-	+	-	-	0.471698
ERR2061623.7087361 7001289F:103:C9WFLANXX:4:2108:2849:81247/1	R1	+	-	-	-	0.446429	-
ERR2061623.7087362 7001289F:103:C9WFLANXX:4:1113:8881:28383/1	R1	+	-	-	-	0.446429	-
ERR2061623.7087363 7001289F:103:C9WFLANXX:3:2310:16694:27451/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087364 7001289F:103:C9WFLANXX:4:2110:14457:58462/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087365 7001289F:103:C9WFLANXX:4:2105:19792:56882/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087366 7001289F:103:C9WFLANXX:3:1105:6120:15802/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087367 7001289F:103:C9WFLANXX:3:2303:12924:55951/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087368 7001289F:103:C9WFLANXX:3:2301:11586:41791/2	R2	-	-	+	-	-	0.345455
ERR2061623.7087369 7001289F:103:C9WFLANXX:3:2206:18716:3848/2	R2	-	-	+	-	-	0.495575
ERR2061623.7087370 7001289F:103:C9WFLANXX:3:2208:4595:83846/2	R2	-	-	+	-	-	0.345455
ERR2061623.7087371 7001289F:103:C9WFLANXX:3:2106:9696:45755/2	R2	-	-	+	-	-	0.345455
ERR2061623.7087372 7001289F:103:C9WFLANXX:3:1315:5454:43216/1	R1	+	-	-	-	0.798165	-
ERR2061623.7087373 7001289F:103:C9WFLANXX:3:1109:8190:56340/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087374 7001289F:103:C9WFLANXX:3:1116:11868:68920/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087375 7001289F:103:C9WFLANXX:4:2302:3424:94423/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087376 7001289F:103:C9WFLANXX:4:2301:5862:41088/2	R2	-	-	+	-	-	0.365385
ERR2061623.7087377 7001289F:103:C9WFLANXX:4:2216:18273:88079/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087378 7001289F:103:C9WFLANXX:4:2116:13351:26878/1	R1	+	-	-	-	0.345455	-
ERR2061623.7087380 7001289F:103:C9WFLANXX:4:1315:12847:76877/2	R2	-	-	+	-	-	0.345455
ERR2061623.7087381 7001289F:103:C9WFLANXX:4:1111:14003:53618/2	R2	-	-	+	-	-	0.345455
ERR2061623.7087382 7001289F:103:C9WFLANXX:3:1104:20767:36925/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087383 7001289F:103:C9WFLANXX:3:2307:14362:25863/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087384 7001289F:103:C9WFLANXX:3:2204:11772:88145/2	R2	-	-	+	-	-	0.340206
ERR2061623.7087385 7001289F:103:C9WFLANXX:3:1204:17722:80537/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087386 7001289F:103:C9WFLANXX:3:1116:15235:55935/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087387 7001289F:103:C9WFLANXX:4:2315:12738:62217/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087388 7001289F:103:C9WFLANXX:4:2301:1966:32934/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087389 7001289F:103:C9WFLANXX:4:2312:6015:87320/1	R1	+	-	-	-	0.492537	-
ERR2061623.7087390 7001289F:103:C9WFLANXX:4:2104:9495:42059/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087391 7001289F:103:C9WFLANXX:4:1316:14491:46955/1	R1	+	-	-	-	0.320388	-
ERR2061623.7087392 7001289F:103:C9WFLANXX:4:1209:13447:18894/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087393 7001289F:103:C9WFLANXX:4:1206:16320:46953/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087394 7001289F:103:C9WFLANXX:4:1101:4891:54136/1	R1	+	-	-	-	0.302752	-
ERR2061623.7087395 7001289F:103:C9WFLANXX:4:1106:19456:10117/2	R2	-	-	+	-	-	0.302752
ERR2061623.7087396 7001289F:103:C9WFLANXX:4:1310:18843:46623/1	R1	-	+	+	-	0.000000	0.678571
ERR2061623.7087397 7001289F:103:C9WFLANXX:3:1106:3609:17990/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087398 7001289F:103:C9WFLANXX:3:1106:19380:28218/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087399 7001289F:103:C9WFLANXX:3:2111:4218:59127/2	R2	-	-	+	-	-	0.814815
ERR2061623.7087400 7001289F:103:C9WFLANXX:3:2101:19074:8127/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087401 7001289F:103:C9WFLANXX:3:1214:3733:75206/1	R1	+	-	-	-	0.000000	-
ERR2061623.7087402 7001289F:103:C9WFLANXX:4:1203:19196:84511/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087403 7001289F:103:C9WFLANXX:3:1102:12623:31475/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087404 7001289F:103:C9WFLANXX:3:2314:10279:89091/2	R2	-	-	+	-	-	0.485149
ERR2061623.7087405 7001289F:103:C9WFLANXX:3:2106:8615:52274/2	R2	-	-	+	-	-	0.433628
ERR2061623.7087406 7001289F:103:C9WFLANXX:3:1202:7759:15632/2	R2	-	-	+	-	-	0.433628
ERR2061623.7087407 7001289F:103:C9WFLANXX:3:1212:14032:8049/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087408 7001289F:103:C9WFLANXX:3:1212:12536:13739/1	R1	+	-	-	-	0.433628	-
ERR2061623.7087409 7001289F:103:C9WFLANXX:4:2316:6777:82778/2	R2	-	-	+	-	-	0.457944
ERR2061623.7087410 7001289F:103:C9WFLANXX:4:2202:14820:5609/2	R2	-	-	+	-	-	0.741071
ERR2061623.7087411 7001289F:103:C9WFLANXX:4:1201:18471:100146/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087412 7001289F:103:C9WFLANXX:4:1215:4667:69648/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087413 7001289F:103:C9WFLANXX:4:1106:18142:35865/1	R1	+	-	-	-	0.457944	-
ERR2061623.7087414 7001289F:103:C9WFLANXX:4:2314:19122:40644/1	R1	+	-	-	-	0.584906	-
ERR2061623.7087415 7001289F:103:C9WFLANXX:4:1315:6606:73660/2	R2	-	-	+	-	-	0.471698
ERR2061623.7087417 7001289F:103:C9WFLANXX:4:1110:9943:65911/1	R1	+	-	-	-	0.491071	-
ERR2061623.7087418 7001289F:103:C9WFLANXX:4:1205:18678:49591/1	R1	+	-	-	-	0.471698	-
ERR2061623.7087419 7001289F:103:C9WFLANXX:3:1108:8384:38639/1	R1	-	+	+	-	0.000000	0.477876
ERR2061623.7087420 7001289F:103:C9WFLANXX:3:2213:20624:87249/2	R2	-	-	+	-	-	0.441860
ERR2061623.7087421 7001289F:103:C9WFLANXX:4:2116:10114:41992/2	R2	-	-	+	-	-	0.830508
ERR2061623.7087422 7001289F:103:C9WFLANXX:4:2102:10042:9082/1	R1	-	+	+	-	0.000000	0.485149
ERR2061623.7087423 7001289F:103:C9WFLANXX:3:2207:17789:63180/2	R2	-	-	+	-	-	0.000000
ERR2061623.7087424 7001289F:103:C9WFLANXX:3:2306:14300:21509/1	R1	+	-	-	+	0.513514	0.000000
ERR2061623.7087425 7001289F:103:C9WFLANXX:4:2302:17669:66632/1	R1	-	+	+	-	0.086957	0.492537
ERR2061623.7087426 7001289F:103:C9WFLANXX:3:2206:12483:2362/1	R1	-	+	+	-	0.000000	0.446429
ERR2061623.7087429 7001289F:103:C9WFLANXX:4:2108:9331:18041/1	R1	-	+	+	-	0.000000	0.492537
ERR2061623.7087430 7001289F:103:C9WFLANXX:3:2216:13419:90441/1	R1	-	+	-	-	0.163265	-
ERR2061623.7087433 7001289F:103:C9WFLANXX:3:2215:15869:74202/1	R1	-	+	+	-	0.145455	0.924528
ERR2061623.7087437 7001289F:103:C9WFLANXX:4:1315:14974:90153/1	R1	-	+	+	-	0.000000	0.446429
ERR2061623.7087438 7001289F:103:C9WFLANXX:4:1309:4339:84211/1	R1	+	-	-	+	0.000000	0.000000
ERR2061623.7087441 7001289F:103:C9WFLANXX:4:1116:19485:99866/1	R1	+	-	-	+	0.000000	0.000000
ERR2061623.7087442 7001289F:103:C9WFLANXX:4:2204:15308:36052/1	R1	-	+	+	-	0.000000	0.446429
ERR2061623.7307169 7001289F:103:C9WFLANXX:3:1204:17431:77266/1	R1	+	-	-	-	0.657895	-
ERR2061623.7339482 7001289F:103:C9WFLANXX:4:2203:14044:35489/2	R2	-	-	+	-	-	0.000000
ERR2061623.7413271 7001289F:103:C9WFLANXX:4:2114:6661:98487/1	R1	-	+	-	-	0.947368	-
ERR2061623.8245197 7001289F:103:C9WFLANXX:3:1114:9109:91726/1	R1	+	-	-	-	0.000000	-
ERR2061623.8571680 7001289F:103:C9WFLANXX:3:1305:20032:3936/1	R1	+	-	-	-	0.471698	-
ERR2061623.9012423 7001289F:103:C9WFLANXX:3:2214:10587:98515/1	R1	-	+	-	-	0.000000	-
ERR2061623.9269480 7001289F:103:C9WFLANXX:4:2201:20958:40070/2	R2	-	-	+	-	-	0.961538
ERR2061623.9652882 7001289F:103:C9WFLANXX:4:1301:20700:37721/2	R2	-	-	+	-	-	0.862069
ERR2061623.9738305 7001289F:103:C9WFLANXX:3:2103:20143:76682/2	R2	-	-	+	-	-	0.345455
ERR2061623.9771671 7001289F:103:C9WFLANXX:3:1208:14781:9462/2	R2	-	-	-	+	-	0.184874
ERR2061623.9801821 7001289F:103:C9WFLANXX:4:1310:14257:91886/2	R2	-	-	-	+	-	0.000000
ERR2061623.9932768 7001289F:103:C9WFLANXX:4:2309:16168:93005/1	R1	+	-	-	-	0.673469	-
ERR2061623.9932769 7001289F:103:C9WFLANXX:4:1110:9823:81481/2	R2	-	-	+	-	-	0.518868
ERR2061623.9932770 7001289F:103:C9WFLANXX:3:2311:3176:22529/2	R2	-	-	+	-	-	0.657895
ERR2061623.9932771 7001289F:103:C9WFLANXX:3:1303:2334:16027/1	R1	+	-	-	-	0.000000	-
ERR2061623.9932772 7001289F:103:C9WFLANXX:3:2104:20526:93196/2	R2	-	-	+	-	-	0.688679
ERR2061623.9932773 7001289F:103:C9WFLANXX:3:1214:12305:48001/2	R2	-	-	+	-	-	0.500000
ERR2061623.9932774 7001289F:103:C9WFLANXX:3:1201:6113:63084/2	R2	-	-	+	-	-	0.433628
ERR2061623.9932775 7001289F:103:C9WFLANXX:3:1213:9528:35347/2	R2	-	-	+	-	-	0.504673
ERR2061623.9932776 7001289F:103:C9WFLANXX:3:1113:8706:20409/2	R2	-	-	+	-	-	0.076923
ERR2061623.9932777 7001289F:103:C9WFLANXX:4:2302:20482:69728/2	R2	-	-	+	-	-	0.446429
ERR2061623.9932778 7001289F:103:C9WFLANXX:4:2206:6167:94578/2	R2	-	-	+	-	-	0.504673
ERR2061623.9932779 7001289F:103:C9WFLANXX:4:2208:1327:11113/1	R1	+	-	-	-	0.446429	-
ERR2061623.9932780 7001289F:103:C9WFLANXX:4:1308:19438:93798/2	R2	-	-	+	-	-	0.357798
ERR2061623.9932781 7001289F:103:C9WFLANXX:4:1114:2313:54439/2	R2	-	-	+	-	-	0.000000
ERR2061623.9932782 7001289F:103:C9WFLANXX:3:2201:15209:21012/1	R1	+	-	-	-	0.302752	-
ERR2061623.9932783 7001289F:103:C9WFLANXX:4:2306:8397:33701/1	R1	+	-	-	-	0.446429	-
ERR2061623.9932784 7001289F:103:C9WFLANXX:4:1301:16739:13198/1	R1	+	-	-	-	0.927835	-
ERR2061623.9932785 7001289F:103:C9WFLANXX:4:1209:17212:37751/2	R2	-	-	+	-	-	0.345455
ERR2061623.9932786 7001289F:103:C9WFLANXX:4:1214:12969:51730/2	R2	-	-	+	-	-	0.446429
ERR2061623.9932787 7001289F:103:C9WFLANXX:4:1103:6295:23870/2	R2	-	-	+	-	-	0.446429
ERR2061623.9932788 7001289F:103:C9WFLANXX:4:1105:5392:52871/2	R2	-	-	+	-	-	0.365385
ERR2061623.9932789 7001289F:103:C9WFLANXX:3:2316:19793:62111/1	R1	+	-	-	+	0.446429	0.115044
ERR2061623.9932790 7001289F:103:C9WFLANXX:3:2209:3315:2995/2	R2	-	-	+	-	-	0.636364
ERR2061623.9932791 7001289F:103:C9WFLANXX:3:2207:21114:93767/1	R1	+	-	-	-	0.446429	-
ERR2061623.9932792 7001289F:103:C9WFLANXX:4:2310:9549:98811/1	R1	+	-	-	-	0.457944	-
ERR2061623.9932793 7001289F:103:C9WFLANXX:4:2215:5804:19672/2	R2	-	-	+	-	-	0.433628
ERR2061623.9932794 7001289F:103:C9WFLANXX:4:2212:7399:36531/2	R2	-	-	+	-	-	0.433628
ERR2061623.9932795 7001289F:103:C9WFLANXX:4:1213:5852:19351/1	R1	+	-	-	-	0.433628	-
ERR2061623.9932796 7001289F:103:C9WFLANXX:4:1103:14329:60506/2	R2	-	-	+	-	-	0.433628
ERR2061623.9932797 7001289F:103:C9WFLANXX:3:2211:18381:35043/2	R2	-	-	-	+	-	0.041322
ERR2061623.9932798 7001289F:103:C9WFLANXX:3:2315:2067:37429/1	R1	+	-	-	-	0.485149	-
ERR2061623.9932799 7001289F:103:C9WFLANXX:3:2211:12065:74488/2	R2	-	-	+	-	-	0.345455
ERR2061623.9932800 7001289F:103:C9WFLANXX:3:2113:14090:73622/1	R1	+	-	-	+	0.000000	0.000000
ERR2061623.9932801 7001289F:103:C9WFLANXX:3:2104:15464:42696/1	R1	+	-	-	-	0.000000	-
ERR2061623.9932802 7001289F:103:C9WFLANXX:3:1110:6361:39653/1	R1	+	-	-	-	0.457944	-
ERR2061623.9932803 7001289F:103:C9WFLANXX:3:1205:15990:23062/2	R2	-	-	+	-	-	0.194444
ERR2061623.9932804 7001289F:103:C9WFLANXX:4:2313:6161:68629/2	R2	-	-	+	-	-	0.457944
ERR2061623.9932805 7001289F:103:C9WFLANXX:4:2301:16742:86406/1	R1	+	-	-	-	0.457944	-
ERR2061623.9932806 7001289F:103:C9WFLANXX:4:2214:18295:97272/2	R2	-	-	+	-	-	0.471698
ERR2061623.9932807 7001289F:103:C9WFLANXX:4:1306:10211:60160/2	R2	-	-	+	-	-	0.000000
ERR2061623.9932808 7001289F:103:C9WFLANXX:4:1305:19795:95531/2	R2	-	-	+	-	-	0.000000
ERR2061623.9932809 7001289F:103:C9WFLANXX:4:1203:7927:87121/1	R1	+	-	-	-	0.495327	-
ERR2061623.9932810 7001289F:103:C9WFLANXX:4:1102:7945:60963/1	R1	+	-	-	-	0.000000	-
ERR2061623.9932811 7001289F:103:C9WFLANXX:4:1107:6571:76991/2	R2	-	-	+	-	-	0.000000
ERR2061623.9932812 7001289F:103:C9WFLANXX:3:1306:11731:35475/1	R1	+	-	-	-	0.515789	-
ERR2061623.9932813 7001289F:103:C9WFLANXX:3:1202:3785:92927/1	R1	+	-	-	-	0.340206	-
ERR2061623.9932814 7001289F:103:C9WFLANXX:4:2109:2219:97074/1	R1	+	-	-	-	0.320388	-
ERR2061623.9932815 7001289F:103:C9WFLANXX:4:1113:10848:9683/2	R2	-	-	+	-	-	0.000000
ERR2061623.9932816 7001289F:103:C9WFLANXX:4:2307:20328:18480/1	R1	+	-	-	+	0.457944	0.000000
ERR2061623.9932817 7001289F:103:C9WFLANXX:3:1105:8909:17531/1	R1	+	-	-	-	0.345455	-
ERR2061623.9932818 7001289F:103:C9WFLANXX:3:2310:12501:58782/2	R2	-	-	+	-	-	0.345455
ERR2061623.9932819 7001289F:103:C9WFLANXX:3:2303:11158:12818/1	R1	+	-	-	-	0.345455	-
ERR2061623.9932820 7001289F:103:C9WFLANXX:3:2108:18148:73138/1	R1	+	-	-	-	0.345455	-
ERR2061623.9932821 7001289F:103:C9WFLANXX:3:1308:2631:82802/1	R1	+	-	-	-	0.345455	-
ERR2061623.9932822 7001289F:103:C9WFLANXX:3:1212:4898:65335/1	R1	+	-	-	-	0.345455	-
ERR2061623.9932823 7001289F:103:C9WFLANXX:3:1113:8567:23589/1	R1	+	-	-	-	0.000000	-
