2022-07-19T15:51:33
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061624.18569074 7001289F:109:CB97UANXX:2:2307:12434:94787/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569075 7001289F:109:CB97UANXX:2:2311:10266:2594/1	R1	+	-	-	+	0.645455	0.000000
ERR2061624.18569076 7001289F:109:CB97UANXX:2:2312:11395:73717/1	R1	+	-	-	-	0.320388	-
ERR2061624.18569077 7001289F:109:CB97UANXX:2:2316:19250:92050/1	R1	+	-	-	-	0.079365	-
ERR2061624.18569078 7001289F:109:CB97UANXX:2:1313:5094:57781/1	R1	-	+	+	-	0.000000	0.000000
ERR2061624.18569079 7001289F:109:CB97UANXX:2:1310:3240:30311/1	R1	+	-	-	-	0.600000	-
ERR2061624.18569080 7001289F:109:CB97UANXX:2:1215:1649:2960/1	R1	-	+	+	-	0.000000	0.436364
ERR2061624.18569081 7001289F:109:CB97UANXX:2:1112:10877:83423/1	R1	-	+	+	-	0.000000	0.000000
ERR2061624.18569082 7001289F:109:CB97UANXX:2:1102:10458:79316/1	R1	+	-	-	-	0.600000	-
ERR2061624.18569083 7001289F:109:CB97UANXX:2:1105:7229:97537/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569084 7001289F:109:CB97UANXX:2:2202:17941:75981/1	R1	-	+	+	-	0.129032	0.302752
ERR2061624.18569085 7001289F:109:CB97UANXX:2:1209:13366:7510/1	R1	-	+	+	-	0.000000	0.302752
ERR2061624.18569086 7001289F:109:CB97UANXX:2:1116:13265:41205/1	R1	+	-	-	+	0.446429	0.000000
ERR2061624.18569087 7001289F:109:CB97UANXX:2:1108:14012:23435/1	R1	-	+	+	-	0.000000	0.759259
ERR2061624.18569088 7001289F:109:CB97UANXX:2:1308:18283:63176/1	R1	+	-	-	-	0.485149	-
ERR2061624.18569089 7001289F:109:CB97UANXX:2:1204:19917:67012/1	R1	+	-	-	-	0.482143	-
ERR2061624.18569090 7001289F:109:CB97UANXX:2:1105:6571:8759/1	R1	-	+	+	-	0.037383	0.339450
ERR2061624.18569091 7001289F:109:CB97UANXX:2:2312:7586:8527/1	R1	-	+	+	-	0.048387	0.000000
ERR2061624.18569093 7001289F:109:CB97UANXX:2:1312:7957:24295/1	R1	-	+	+	-	0.000000	0.000000
ERR2061624.18569095 7001289F:109:CB97UANXX:2:1201:16092:95462/1	R1	+	-	-	+	0.761062	0.072727
ERR2061624.18569096 7001289F:109:CB97UANXX:2:1207:7473:90207/1	R1	+	-	-	-	0.515789	-
ERR2061624.18569097 7001289F:109:CB97UANXX:2:2215:10551:78684/1	R1	-	+	+	-	0.000000	0.477876
ERR2061624.18569098 7001289F:109:CB97UANXX:2:2301:6704:8796/1	R1	+	-	-	+	0.457944	0.031746
ERR2061624.18569099 7001289F:109:CB97UANXX:2:2106:12748:55293/1	R1	+	-	-	+	0.514019	0.000000
ERR2061624.18569100 7001289F:109:CB97UANXX:2:1110:4518:93052/1	R1	+	-	-	-	0.514019	-
ERR2061624.18569101 7001289F:109:CB97UANXX:2:2210:5264:7997/1	R1	+	-	-	-	0.485149	-
ERR2061624.18569102 7001289F:109:CB97UANXX:2:2213:4338:75191/1	R1	+	-	-	+	0.603774	0.000000
ERR2061624.18569103 7001289F:109:CB97UANXX:2:2307:4195:50487/1	R1	-	+	+	-	0.000000	0.570093
ERR2061624.18569104 7001289F:109:CB97UANXX:2:1211:20561:23419/1	R1	+	-	-	+	0.753846	0.195122
ERR2061624.18569105 7001289F:109:CB97UANXX:2:2116:12889:11132/2	R2	-	-	+	-	-	0.515789
ERR2061624.18569106 7001289F:109:CB97UANXX:2:1306:14581:67531/1	R1	+	-	-	-	0.551402	-
ERR2061624.18569107 7001289F:109:CB97UANXX:2:1104:18871:45185/1	R1	+	-	-	-	0.485149	-
ERR2061624.18569108 7001289F:109:CB97UANXX:2:2210:6744:57642/1	R1	-	+	+	-	0.000000	0.518868
ERR2061624.18569109 7001289F:109:CB97UANXX:2:2104:11419:59010/1	R1	-	+	+	-	0.000000	0.433628
ERR2061624.18569110 7001289F:109:CB97UANXX:2:1109:21247:60304/1	R1	-	+	-	-	0.388430	-
ERR2061624.18569113 7001289F:109:CB97UANXX:2:1107:20568:15085/1	R1	+	-	-	+	0.504673	0.048193
ERR2061624.18569114 7001289F:109:CB97UANXX:2:1113:6700:60473/1	R1	+	-	-	+	0.446429	0.000000
ERR2061624.18569115 7001289F:109:CB97UANXX:2:1105:17655:100474/1	R1	-	+	+	-	0.000000	0.000000
ERR2061624.18569116 7001289F:109:CB97UANXX:2:2303:11773:12518/1	R1	-	+	+	-	0.000000	0.433628
ERR2061624.18569117 7001289F:109:CB97UANXX:2:2110:14649:29346/1	R1	-	+	+	-	0.000000	0.485149
ERR2061624.18569118 7001289F:109:CB97UANXX:2:2107:5318:99088/1	R1	+	-	-	+	0.457944	0.000000
ERR2061624.18569119 7001289F:109:CB97UANXX:2:2113:7283:85879/2	R2	-	-	+	-	-	0.568421
ERR2061624.18569120 7001289F:109:CB97UANXX:2:1216:4626:36030/1	R1	+	-	-	+	0.000000	0.353659
ERR2061624.18569122 7001289F:109:CB97UANXX:2:2203:7885:29572/2	R2	-	-	+	-	-	0.531915
ERR2061624.18569124 7001289F:109:CB97UANXX:2:1314:6702:8195/2	R2	-	-	+	-	-	0.500000
ERR2061624.18569127 7001289F:109:CB97UANXX:2:2114:15477:87158/1	R1	-	+	+	-	0.000000	0.457944
ERR2061624.18569128 7001289F:109:CB97UANXX:2:1108:1714:68981/1	R1	+	-	-	+	0.302752	0.000000
ERR2061624.18569130 7001289F:109:CB97UANXX:2:1209:1885:91116/1	R1	-	+	+	-	0.000000	0.457944
ERR2061624.18569132 7001289F:109:CB97UANXX:2:2209:11128:26051/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569134 7001289F:109:CB97UANXX:2:2211:7442:71876/1	R1	+	-	-	+	0.446429	0.000000
ERR2061624.18569136 7001289F:109:CB97UANXX:2:2206:6166:75014/1	R1	+	-	-	+	0.000000	0.000000
ERR2061624.18569137 7001289F:109:CB97UANXX:2:1111:18722:59502/1	R1	-	+	+	-	0.000000	0.863636
ERR2061624.18569140 7001289F:109:CB97UANXX:2:2101:13295:44139/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569142 7001289F:109:CB97UANXX:2:2204:16604:63151/1	R1	+	-	-	+	0.433628	0.000000
ERR2061624.18569143 7001289F:109:CB97UANXX:2:2303:13551:54310/1	R1	+	-	-	+	0.302752	0.000000
ERR2061624.18569145 7001289F:109:CB97UANXX:2:2111:19788:29868/1	R1	-	+	-	-	0.102041	-
ERR2061624.18569147 7001289F:109:CB97UANXX:2:2107:18694:16148/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569148 7001289F:109:CB97UANXX:2:2215:19321:84833/1	R1	+	-	-	-	0.657895	-
ERR2061624.18569149 7001289F:109:CB97UANXX:2:1304:15813:50767/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569152 7001289F:109:CB97UANXX:2:2102:9741:6355/1	R1	-	+	-	-	0.428571	-
ERR2061624.18569153 7001289F:109:CB97UANXX:2:2203:8696:46831/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569154 7001289F:109:CB97UANXX:2:1110:17026:101191/1	R1	+	-	-	-	0.891892	-
ERR2061624.18569157 7001289F:109:CB97UANXX:2:1206:2143:25616/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569163 7001289F:109:CB97UANXX:2:2307:13864:76991/1	R1	+	-	-	-	0.866667	-
ERR2061624.18569167 7001289F:109:CB97UANXX:2:1101:7512:79319/1	R1	+	-	-	-	0.866667	-
ERR2061624.18569171 7001289F:109:CB97UANXX:2:1304:7395:57042/2	R2	-	-	-	+	-	0.000000
ERR2061624.18569174 7001289F:109:CB97UANXX:2:1313:1533:80159/1	R1	+	-	-	-	0.387755	-
ERR2061624.18569177 7001289F:109:CB97UANXX:2:2103:11457:60507/1	R1	+	-	-	-	0.362637	-
ERR2061624.18569178 7001289F:109:CB97UANXX:2:1110:9813:77027/2	R2	-	-	+	-	-	0.320388
ERR2061624.18569179 7001289F:109:CB97UANXX:2:2110:9374:63804/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569180 7001289F:109:CB97UANXX:2:2216:5760:69209/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569181 7001289F:109:CB97UANXX:2:2115:16161:67504/2	R2	-	-	+	-	-	0.475000
ERR2061624.18569182 7001289F:109:CB97UANXX:2:1106:15922:16323/2	R2	-	-	+	-	-	0.981132
ERR2061624.18569183 7001289F:109:CB97UANXX:2:1215:16924:71351/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569184 7001289F:109:CB97UANXX:2:1316:15890:15634/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569185 7001289F:109:CB97UANXX:2:1107:13706:5541/2	R2	-	-	+	-	-	0.320388
ERR2061624.18569186 7001289F:109:CB97UANXX:2:2105:6314:19008/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569190 7001289F:109:CB97UANXX:2:1104:17360:10504/2	R2	-	-	+	-	-	0.549451
ERR2061624.18569191 7001289F:109:CB97UANXX:2:2316:12669:41424/1	R1	+	-	-	-	0.891892	-
ERR2061624.18569192 7001289F:109:CB97UANXX:2:1316:2035:72750/2	R2	-	-	+	-	-	0.515789
ERR2061624.18569193 7001289F:109:CB97UANXX:2:2305:12741:21468/2	R2	-	-	+	-	-	0.636364
ERR2061624.18569194 7001289F:109:CB97UANXX:2:1304:3806:79442/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569195 7001289F:109:CB97UANXX:2:1308:13394:84980/2	R2	-	-	+	-	-	0.672566
ERR2061624.18569197 7001289F:109:CB97UANXX:2:1306:6010:81940/2	R2	-	-	+	-	-	0.781250
ERR2061624.18569198 7001289F:109:CB97UANXX:2:2207:12828:34115/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569203 7001289F:109:CB97UANXX:2:2205:13699:97535/1	R1	+	-	-	-	0.673469	-
ERR2061624.18569205 7001289F:109:CB97UANXX:2:2302:3474:66456/1	R1	+	-	-	-	0.911111	-
ERR2061624.18569208 7001289F:109:CB97UANXX:2:2101:6083:34587/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569209 7001289F:109:CB97UANXX:2:2113:10659:40957/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569210 7001289F:109:CB97UANXX:2:1306:10739:82240/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569211 7001289F:109:CB97UANXX:2:1204:6771:68523/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569212 7001289F:109:CB97UANXX:2:1109:11755:10146/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569213 7001289F:109:CB97UANXX:2:1110:7980:21223/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569214 7001289F:109:CB97UANXX:2:1101:17723:12961/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569215 7001289F:109:CB97UANXX:2:2212:4483:53664/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569216 7001289F:109:CB97UANXX:2:2307:14479:65650/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569217 7001289F:109:CB97UANXX:2:2201:8241:66701/1	R1	+	-	-	-	0.433628	-
ERR2061624.18569218 7001289F:109:CB97UANXX:2:2202:2756:17003/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569219 7001289F:109:CB97UANXX:2:2109:14978:53716/2	R2	-	-	+	-	-	0.433628
ERR2061624.18569220 7001289F:109:CB97UANXX:2:2206:17029:76284/2	R2	-	-	+	-	-	0.433628
ERR2061624.18569221 7001289F:109:CB97UANXX:2:2208:14538:8137/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569222 7001289F:109:CB97UANXX:2:2208:10830:8464/2	R2	-	-	+	-	-	0.477876
ERR2061624.18569223 7001289F:109:CB97UANXX:2:2105:9733:45956/1	R1	+	-	-	-	0.433628	-
ERR2061624.18569224 7001289F:109:CB97UANXX:2:1311:16976:24354/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569225 7001289F:109:CB97UANXX:2:2108:4088:34237/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569226 7001289F:109:CB97UANXX:2:1313:4034:88003/2	R2	-	-	+	-	-	0.433628
ERR2061624.18569227 7001289F:109:CB97UANXX:2:1305:4363:23899/1	R1	+	-	-	-	0.901408	-
ERR2061624.18569228 7001289F:109:CB97UANXX:2:1305:1861:66907/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569229 7001289F:109:CB97UANXX:2:1202:14358:52874/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569230 7001289F:109:CB97UANXX:2:1215:5192:83076/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569231 7001289F:109:CB97UANXX:2:1216:4319:9900/2	R2	-	-	+	-	-	0.495327
ERR2061624.18569232 7001289F:109:CB97UANXX:2:1205:18521:48764/1	R1	+	-	-	-	0.433628	-
ERR2061624.18569233 7001289F:109:CB97UANXX:2:1207:3031:44763/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569235 7001289F:109:CB97UANXX:2:1111:7718:98716/2	R2	-	-	+	-	-	0.477876
ERR2061624.18569236 7001289F:109:CB97UANXX:2:1208:5402:36056/2	R2	-	-	+	-	-	0.433628
ERR2061624.18569237 7001289F:109:CB97UANXX:2:1113:4937:27718/2	R2	-	-	+	-	-	0.523364
ERR2061624.18569238 7001289F:109:CB97UANXX:2:1116:6189:94897/1	R1	+	-	-	-	0.433628	-
ERR2061624.18569239 7001289F:109:CB97UANXX:2:1105:8234:40786/1	R1	+	-	-	-	0.746479	-
ERR2061624.18569240 7001289F:109:CB97UANXX:2:2212:13970:60622/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569241 7001289F:109:CB97UANXX:2:2213:6411:7999/1	R1	+	-	-	-	0.485149	-
ERR2061624.18569242 7001289F:109:CB97UANXX:2:2213:20175:18136/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569243 7001289F:109:CB97UANXX:2:2215:2538:42937/2	R2	-	-	+	-	-	0.532710
ERR2061624.18569244 7001289F:109:CB97UANXX:2:2305:13152:28289/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569245 7001289F:109:CB97UANXX:2:2307:9200:27002/2	R2	-	-	+	-	-	0.568421
ERR2061624.18569246 7001289F:109:CB97UANXX:2:2307:3739:91622/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569247 7001289F:109:CB97UANXX:2:2306:11640:95624/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569248 7001289F:109:CB97UANXX:2:2308:17170:31500/1	R1	+	-	-	-	0.759259	-
ERR2061624.18569249 7001289F:109:CB97UANXX:2:1215:12958:32089/1	R1	+	-	-	+	0.457944	0.000000
ERR2061624.18569250 7001289F:109:CB97UANXX:2:1112:18193:14734/1	R1	-	+	+	-	0.000000	0.457944
ERR2061624.18569251 7001289F:109:CB97UANXX:2:2302:9517:35926/1	R1	+	-	-	+	0.457944	0.000000
ERR2061624.18569252 7001289F:109:CB97UANXX:2:2313:7120:8367/1	R1	+	-	-	+	0.457944	0.000000
ERR2061624.18569253 7001289F:109:CB97UANXX:2:2113:17522:2868/2	R2	-	-	+	-	-	0.471698
ERR2061624.18569254 7001289F:109:CB97UANXX:2:2103:2226:61597/1	R1	+	-	-	-	0.775701	-
ERR2061624.18569255 7001289F:109:CB97UANXX:2:1307:2309:34520/2	R2	-	-	+	-	-	0.446429
ERR2061624.18569256 7001289F:109:CB97UANXX:2:1308:17100:20370/1	R1	+	-	-	-	0.471698	-
ERR2061624.18569257 7001289F:109:CB97UANXX:2:1207:4833:21347/2	R2	-	-	+	-	-	0.714286
ERR2061624.18569258 7001289F:109:CB97UANXX:2:1101:2440:90188/1	R1	+	-	-	-	0.471698	-
ERR2061624.18569259 7001289F:109:CB97UANXX:2:2209:8511:33147/2	R2	-	-	+	-	-	0.714286
ERR2061624.18569260 7001289F:109:CB97UANXX:2:2304:4157:94759/2	R2	-	-	+	-	-	0.471698
ERR2061624.18569261 7001289F:109:CB97UANXX:2:2306:4444:98925/1	R1	+	-	-	-	0.471698	-
ERR2061624.18569262 7001289F:109:CB97UANXX:2:1312:7961:45057/1	R1	+	-	-	+	0.446429	0.000000
ERR2061624.18569263 7001289F:109:CB97UANXX:2:1311:11040:64208/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569264 7001289F:109:CB97UANXX:2:1207:19800:57338/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569265 7001289F:109:CB97UANXX:2:1207:6450:100133/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569266 7001289F:109:CB97UANXX:2:1206:7393:27342/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569267 7001289F:109:CB97UANXX:2:2309:13553:40684/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569268 7001289F:109:CB97UANXX:2:2113:5982:95319/1	R1	+	-	-	+	0.000000	0.000000
ERR2061624.18569269 7001289F:109:CB97UANXX:2:2201:15657:80194/1	R1	+	-	-	-	0.365385	-
ERR2061624.18569270 7001289F:109:CB97UANXX:2:2206:7344:46202/1	R1	+	-	-	-	0.746269	-
ERR2061624.18569271 7001289F:109:CB97UANXX:2:2304:10373:60499/2	R2	-	-	+	-	-	0.863636
ERR2061624.18569272 7001289F:109:CB97UANXX:2:2309:20456:43267/1	R1	+	-	-	-	0.345455	-
ERR2061624.18569274 7001289F:109:CB97UANXX:2:1306:7618:90177/1	R1	-	+	+	-	0.000000	0.345455
ERR2061624.18569275 7001289F:109:CB97UANXX:2:1308:9514:68650/1	R1	-	+	+	-	0.000000	0.392857
ERR2061624.18569276 7001289F:109:CB97UANXX:2:2314:3258:73530/1	R1	-	+	+	-	0.000000	0.345455
ERR2061624.18569277 7001289F:109:CB97UANXX:2:2103:4734:6513/2	R2	-	-	+	-	-	0.302752
ERR2061624.18569278 7001289F:109:CB97UANXX:2:2103:9932:12973/1	R1	+	-	-	-	0.540984	-
ERR2061624.18569279 7001289F:109:CB97UANXX:2:1314:12713:75938/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569280 7001289F:109:CB97UANXX:2:1211:9733:9362/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569281 7001289F:109:CB97UANXX:2:1214:17955:100319/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569282 7001289F:109:CB97UANXX:2:1203:14655:69953/1	R1	+	-	-	-	0.452055	-
ERR2061624.18569283 7001289F:109:CB97UANXX:2:1110:8999:97609/1	R1	+	-	-	-	0.348624	-
ERR2061624.18569284 7001289F:109:CB97UANXX:2:1207:1386:11116/2	R2	-	-	+	-	-	0.302752
ERR2061624.18569285 7001289F:109:CB97UANXX:2:1206:17553:91018/2	R2	-	-	+	-	-	0.302752
ERR2061624.18569286 7001289F:109:CB97UANXX:2:1107:13085:59415/2	R2	-	-	+	-	-	0.339450
ERR2061624.18569287 7001289F:109:CB97UANXX:2:2211:13806:42054/2	R2	-	-	+	-	-	0.302752
ERR2061624.18569288 7001289F:109:CB97UANXX:2:2215:4137:84616/2	R2	-	-	+	-	-	0.302752
ERR2061624.18569289 7001289F:109:CB97UANXX:2:2301:16061:79333/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569290 7001289F:109:CB97UANXX:2:2302:15054:84831/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569291 7001289F:109:CB97UANXX:2:2307:8460:99133/2	R2	-	-	+	-	-	0.891892
ERR2061624.18569292 7001289F:109:CB97UANXX:2:2306:8811:75842/1	R1	+	-	-	-	0.302752	-
ERR2061624.18569293 7001289F:109:CB97UANXX:2:2311:13382:30067/1	R1	+	-	-	-	0.412844	-
ERR2061624.18569294 7001289F:109:CB97UANXX:2:1303:3576:71546/1	R1	+	-	-	+	0.302752	0.066667
ERR2061624.18569295 7001289F:109:CB97UANXX:2:1303:13104:90103/1	R1	+	-	-	+	0.302752	0.000000
ERR2061624.18569296 7001289F:109:CB97UANXX:2:2109:20120:85472/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569297 7001289F:109:CB97UANXX:2:1309:7190:34819/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569298 7001289F:109:CB97UANXX:2:1310:9578:26059/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569299 7001289F:109:CB97UANXX:2:1313:1161:91463/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569300 7001289F:109:CB97UANXX:2:1216:16000:62628/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569301 7001289F:109:CB97UANXX:2:1207:18527:38894/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569302 7001289F:109:CB97UANXX:2:1112:6430:74168/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569303 7001289F:109:CB97UANXX:2:1106:12669:81866/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569304 7001289F:109:CB97UANXX:2:1108:14500:39875/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569305 7001289F:109:CB97UANXX:2:2304:5320:63397/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569306 7001289F:109:CB97UANXX:2:1301:19845:76760/1	R1	-	+	+	-	0.069565	0.504587
ERR2061624.18569307 7001289F:109:CB97UANXX:2:2304:18347:21708/1	R1	-	+	+	-	0.000000	0.000000
ERR2061624.18569308 7001289F:109:CB97UANXX:2:2202:18081:99769/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569309 7001289F:109:CB97UANXX:2:2102:14274:66801/2	R2	-	-	+	-	-	0.703704
ERR2061624.18569310 7001289F:109:CB97UANXX:2:2104:8437:95447/1	R1	+	-	-	-	0.759259	-
ERR2061624.18569311 7001289F:109:CB97UANXX:2:2106:14643:42460/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569312 7001289F:109:CB97UANXX:2:1301:16866:7813/2	R2	-	-	+	-	-	0.759259
ERR2061624.18569313 7001289F:109:CB97UANXX:2:1305:19180:43142/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569314 7001289F:109:CB97UANXX:2:1212:11093:45049/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569315 7001289F:109:CB97UANXX:2:1212:5406:52791/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569316 7001289F:109:CB97UANXX:2:1111:8342:53900/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569317 7001289F:109:CB97UANXX:2:1103:3929:64491/2	R2	-	-	+	-	-	0.457944
ERR2061624.18569318 7001289F:109:CB97UANXX:2:1107:16029:64347/2	R2	-	-	+	-	-	0.564356
ERR2061624.18569319 7001289F:109:CB97UANXX:2:2211:18261:8889/2	R2	-	-	+	-	-	0.101852
ERR2061624.18569320 7001289F:109:CB97UANXX:2:2302:4061:4772/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569321 7001289F:109:CB97UANXX:2:2312:19400:67249/1	R1	+	-	-	-	0.485149	-
ERR2061624.18569322 7001289F:109:CB97UANXX:2:2313:10965:60070/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569323 7001289F:109:CB97UANXX:2:2308:7474:4980/1	R1	+	-	-	-	0.457944	-
ERR2061624.18569324 7001289F:109:CB97UANXX:2:2204:8760:97870/2	R2	-	-	+	-	-	0.471698
ERR2061624.18569325 7001289F:109:CB97UANXX:2:2101:15221:41249/2	R2	-	-	+	-	-	0.961538
ERR2061624.18569327 7001289F:109:CB97UANXX:2:2304:14744:96568/2	R2	-	-	+	-	-	0.669811
ERR2061624.18569328 7001289F:109:CB97UANXX:2:2213:17052:42660/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569331 7001289F:109:CB97UANXX:2:2102:5057:50516/1	R1	+	-	-	+	0.471698	0.000000
ERR2061624.18569333 7001289F:109:CB97UANXX:2:2106:5008:38616/1	R1	+	-	-	+	0.600000	0.686047
ERR2061624.18569334 7001289F:109:CB97UANXX:2:2308:8526:10420/1	R1	-	+	+	-	0.000000	0.340206
ERR2061624.18569336 7001289F:109:CB97UANXX:2:1112:1990:96066/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569337 7001289F:109:CB97UANXX:2:1114:17916:29671/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569338 7001289F:109:CB97UANXX:2:2209:21092:79629/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569339 7001289F:109:CB97UANXX:2:1313:7169:30940/1	R1	+	-	-	+	0.000000	0.000000
ERR2061624.18569340 7001289F:109:CB97UANXX:2:1301:6091:7876/2	R2	-	-	+	-	-	0.961538
ERR2061624.18569342 7001289F:109:CB97UANXX:2:1207:16271:38402/1	R1	+	-	-	-	0.612903	-
ERR2061624.18569343 7001289F:109:CB97UANXX:2:2111:16688:31039/1	R1	+	-	-	-	0.468354	-
ERR2061624.18569344 7001289F:109:CB97UANXX:2:2213:5319:81681/1	R1	+	-	-	-	0.000000	-
ERR2061624.18569345 7001289F:109:CB97UANXX:2:1216:12198:52763/1	R1	+	-	-	-	0.781250	-
ERR2061624.18569346 7001289F:109:CB97UANXX:2:1301:20019:23138/1	R1	+	-	-	+	0.457944	0.061538
ERR2061624.18569347 7001289F:109:CB97UANXX:2:1214:12954:86142/1	R1	-	+	+	-	0.000000	0.446429
ERR2061624.18569349 7001289F:109:CB97UANXX:2:1311:20777:29543/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569350 7001289F:109:CB97UANXX:2:2316:12127:63621/2	R2	-	-	+	-	-	0.781250
ERR2061624.18569354 7001289F:109:CB97UANXX:2:1310:14043:23790/2	R2	-	-	+	-	-	0.600000
ERR2061624.18569355 7001289F:109:CB97UANXX:2:1304:17166:20000/2	R2	-	-	-	+	-	0.792000
ERR2061624.18569356 7001289F:109:CB97UANXX:2:1312:9113:4842/2	R2	-	-	+	-	-	0.891892
ERR2061624.18569357 7001289F:109:CB97UANXX:2:2212:5540:28837/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569358 7001289F:109:CB97UANXX:2:1114:12722:59999/2	R2	-	-	+	-	-	0.000000
ERR2061624.18569361 7001289F:109:CB97UANXX:2:2306:14339:15565/1	R1	+	-	-	-	0.950000	-
ERR2061624.18569363 7001289F:109:CB97UANXX:2:2206:18189:73452/2	R2	-	-	-	+	-	0.000000
ERR2061624.18569364 7001289F:109:CB97UANXX:2:2201:15163:55198/1	R1	-	+	+	-	0.000000	0.433628
ERR2061624.18569365 7001289F:109:CB97UANXX:2:2215:21253:69737/1	R1	+	-	-	+	0.781250	0.582278
ERR2061624.18569366 7001289F:109:CB97UANXX:2:2201:10240:52774/1	R1	-	+	+	-	0.060606	0.738318
ERR2061624.18569367 7001289F:109:CB97UANXX:2:2109:14523:15517/1	R1	-	+	+	-	0.000000	0.365385
ERR2061624.18569368 7001289F:109:CB97UANXX:2:1209:5975:9800/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569371 7001289F:109:CB97UANXX:2:1111:12591:5699/1	R1	-	+	+	-	0.000000	0.446429
ERR2061624.18569372 7001289F:109:CB97UANXX:2:1204:11264:90236/1	R1	+	-	-	-	0.891892	-
ERR2061624.18569374 7001289F:109:CB97UANXX:2:1214:3492:30625/1	R1	-	+	-	-	0.000000	-
ERR2061624.18569375 7001289F:109:CB97UANXX:2:2213:16845:14167/1	R1	+	-	-	+	0.446429	0.000000
ERR2061624.18569377 7001289F:109:CB97UANXX:2:2213:15390:63573/1	R1	-	+	+	-	0.000000	0.151515
ERR2061624.18569378 7001289F:109:CB97UANXX:2:2104:2801:32865/2	R2	-	-	-	+	-	0.000000
ERR2061624.18569379 7001289F:109:CB97UANXX:2:1201:14213:8814/1	R1	+	-	-	+	0.457944	0.000000
ERR2061624.18569383 7001289F:109:CB97UANXX:2:1316:18385:90191/1	R1	+	-	-	+	0.446429	0.000000
