2022-07-14T12:08:22
ID	Read	R1_Forward	R1_Reverse	R2_Forward	R2_Reverse	R1_Penalty	R2_Penalty
ERR2061613.6074393 7001289F:103:C9WFLANXX:3:1202:3817:31902/1	R1	+	-	-	-	0.387755	-
ERR2061613.6074394 7001289F:103:C9WFLANXX:3:1116:19262:39639/2	R2	-	-	+	-	-	0.873874
ERR2061613.6074395 7001289F:109:CB97UANXX:1:1204:10496:98277/2	R2	-	-	+	-	-	0.345455
ERR2061613.6074396 7001289F:103:C9WFLANXX:4:1215:4867:9806/1	R1	+	-	-	+	0.345455	0.226891
ERR2061613.6074397 7001289F:109:CB97UANXX:1:2211:6946:40320/1	R1	+	-	-	-	0.345455	-
ERR2061613.6074398 7001289F:109:CB97UANXX:1:2305:2586:65649/1	R1	-	+	+	-	0.000000	0.302752
ERR2061613.6074399 7001289F:103:C9WFLANXX:4:2215:10165:98065/2	R2	-	-	+	-	-	0.000000
ERR2061613.6074400 7001289F:109:CB97UANXX:1:2110:19795:70484/1	R1	+	-	-	-	0.000000	-
ERR2061613.6074401 7001289F:109:CB97UANXX:1:2212:2820:87439/2	R2	-	-	-	+	-	0.000000
ERR2061613.6074402 7001289F:109:CB97UANXX:1:2113:2605:75014/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.6074404 7001289F:109:CB97UANXX:1:2215:13867:52355/1	R1	+	-	-	-	0.457944	-
ERR2061613.6074405 7001289F:103:C9WFLANXX:4:1112:21013:41090/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.6074406 7001289F:109:CB97UANXX:1:2213:6743:44038/1	R1	-	+	+	-	0.178862	0.457944
ERR2061613.6074407 7001289F:103:C9WFLANXX:4:1304:9263:75186/1	R1	+	-	-	+	0.302752	0.000000
ERR2061613.6074408 7001289F:109:CB97UANXX:1:2204:20363:23741/1	R1	-	+	+	-	0.173554	0.594595
ERR2061613.6074409 7001289F:103:C9WFLANXX:4:2304:15208:55621/1	R1	+	-	-	-	0.412844	-
ERR2061613.6074410 7001289F:103:C9WFLANXX:4:2207:17283:84681/1	R1	+	-	-	+	0.471698	0.073529
ERR2061613.6074412 7001289F:109:CB97UANXX:1:1113:9275:47599/1	R1	+	-	-	+	0.452055	0.000000
ERR2061613.6074413 7001289F:109:CB97UANXX:1:1210:8995:45471/1	R1	+	-	-	+	0.446429	0.000000
ERR2061613.6074414 7001289F:103:C9WFLANXX:3:1106:8967:55436/2	R2	-	-	+	-	-	0.362637
ERR2061613.6074415 7001289F:103:C9WFLANXX:3:2216:1766:31343/1	R1	+	-	-	+	0.485149	0.000000
ERR2061613.6074416 7001289F:109:CB97UANXX:1:1115:1463:34486/1	R1	+	-	-	-	0.678571	-
ERR2061613.6074417 7001289F:109:CB97UANXX:1:2204:7005:84075/1	R1	+	-	-	-	0.753846	-
ERR2061613.6074418 7001289F:109:CB97UANXX:1:2214:14995:89767/1	R1	+	-	-	+	0.862069	0.000000
ERR2061613.6074419 7001289F:109:CB97UANXX:1:2116:5695:46726/1	R1	-	+	+	-	0.000000	0.609756
ERR2061613.6074423 7001289F:109:CB97UANXX:1:1302:19311:31531/2	R2	-	-	+	-	-	0.000000
ERR2061613.6074425 7001289F:109:CB97UANXX:1:1108:10305:79472/2	R2	-	-	-	+	-	0.000000
ERR2061613.6074426 7001289F:109:CB97UANXX:1:1212:10111:78663/1	R1	-	+	+	-	0.000000	0.457944
ERR2061613.6074427 7001289F:103:C9WFLANXX:4:1307:7149:35927/1	R1	+	-	-	-	0.000000	-
ERR2061613.6074431 7001289F:109:CB97UANXX:1:1115:1409:13068/2	R2	-	-	+	-	-	0.891892
ERR2061613.6074434 7001289F:103:C9WFLANXX:3:1209:12712:4620/2	R2	-	-	+	-	-	0.433628
ERR2061613.6074435 7001289F:103:C9WFLANXX:3:1208:13222:11086/1	R1	-	+	+	-	0.101266	0.636364
ERR2061613.6074437 7001289F:109:CB97UANXX:1:1110:1782:8860/1	R1	+	-	-	+	0.961538	0.000000
ERR2061613.6074438 7001289F:103:C9WFLANXX:4:1305:13222:55108/1	R1	+	-	-	-	0.600000	-
ERR2061613.6074439 7001289F:103:C9WFLANXX:3:1103:11387:95762/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.6074440 7001289F:103:C9WFLANXX:3:2314:7658:5659/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.7341067 7001289F:109:CB97UANXX:1:1109:2587:81511/1	R1	+	-	-	-	0.446429	-
ERR2061613.8349918 7001289F:103:C9WFLANXX:3:1315:9587:96189/1	R1	-	+	-	-	0.033058	-
ERR2061613.9886277 7001289F:103:C9WFLANXX:4:1202:11064:87194/2	R2	-	-	+	-	-	0.495327
ERR2061613.11450142 7001289F:109:CB97UANXX:1:2312:19157:6092/2	R2	-	-	+	-	-	0.461538
ERR2061613.12700065 7001289F:103:C9WFLANXX:4:1216:11985:2277/2	R2	-	-	+	-	-	0.448980
ERR2061613.12700066 7001289F:103:C9WFLANXX:3:1301:2190:70843/2	R2	-	-	+	-	-	0.553571
ERR2061613.12700067 7001289F:103:C9WFLANXX:4:1313:2223:20036/2	R2	-	-	+	-	-	0.875000
ERR2061613.12700069 7001289F:109:CB97UANXX:1:1303:1746:28007/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700070 7001289F:109:CB97UANXX:1:1306:2690:7854/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700071 7001289F:109:CB97UANXX:1:1110:2634:17568/1	R1	+	-	-	-	0.365385	-
ERR2061613.12700072 7001289F:109:CB97UANXX:1:1205:15882:25477/2	R2	-	-	+	-	-	0.515789
ERR2061613.12700073 7001289F:103:C9WFLANXX:3:1208:21154:59404/1	R1	+	-	-	-	0.387755	-
ERR2061613.12700074 7001289F:103:C9WFLANXX:3:1113:10065:6692/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700075 7001289F:103:C9WFLANXX:4:1114:10531:22137/1	R1	+	-	-	-	0.302752	-
ERR2061613.12700076 7001289F:109:CB97UANXX:1:1212:4017:3952/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.12700077 7001289F:103:C9WFLANXX:3:1115:14743:17172/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700078 7001289F:103:C9WFLANXX:3:1113:17120:52733/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700079 7001289F:103:C9WFLANXX:4:2310:11430:73370/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700080 7001289F:103:C9WFLANXX:4:2101:17223:76696/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700081 7001289F:103:C9WFLANXX:4:1211:4173:10244/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700082 7001289F:103:C9WFLANXX:4:1105:18500:88967/2	R2	-	-	+	-	-	0.716981
ERR2061613.12700083 7001289F:109:CB97UANXX:1:2109:4025:86016/2	R2	-	-	+	-	-	0.345455
ERR2061613.12700084 7001289F:109:CB97UANXX:1:1306:18418:5690/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700085 7001289F:103:C9WFLANXX:3:1110:5693:60359/2	R2	-	-	+	-	-	0.673469
ERR2061613.12700086 7001289F:109:CB97UANXX:1:2212:8325:50914/1	R1	+	-	-	-	0.433628	-
ERR2061613.12700087 7001289F:109:CB97UANXX:1:2316:18205:90443/1	R1	+	-	-	-	0.433628	-
ERR2061613.12700088 7001289F:109:CB97UANXX:1:2112:13562:53348/2	R2	-	-	+	-	-	0.436893
ERR2061613.12700089 7001289F:109:CB97UANXX:1:2113:8536:100674/2	R2	-	-	+	-	-	0.433628
ERR2061613.12700090 7001289F:109:CB97UANXX:1:1216:3023:101211/2	R2	-	-	+	-	-	0.544554
ERR2061613.12700091 7001289F:103:C9WFLANXX:3:1201:3294:89151/1	R1	+	-	-	-	0.830508	-
ERR2061613.12700092 7001289F:103:C9WFLANXX:3:1304:8650:11485/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700093 7001289F:103:C9WFLANXX:4:2309:7243:6008/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700094 7001289F:103:C9WFLANXX:4:2214:3697:24148/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700095 7001289F:103:C9WFLANXX:4:1315:8988:41838/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700096 7001289F:103:C9WFLANXX:4:1301:18801:87959/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700097 7001289F:103:C9WFLANXX:4:1312:1367:16120/2	R2	-	-	+	-	-	0.457944
ERR2061613.12700098 7001289F:103:C9WFLANXX:4:1109:2125:57613/2	R2	-	-	+	-	-	0.457944
ERR2061613.12700099 7001289F:103:C9WFLANXX:4:1116:19474:43975/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.12700100 7001289F:109:CB97UANXX:1:2204:10564:62345/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700101 7001289F:109:CB97UANXX:1:2205:14894:81474/1	R1	+	-	-	-	0.471698	-
ERR2061613.12700102 7001289F:109:CB97UANXX:1:2103:20371:95937/2	R2	-	-	+	-	-	0.471698
ERR2061613.12700103 7001289F:109:CB97UANXX:1:1312:13985:53539/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700104 7001289F:109:CB97UANXX:1:1110:7349:78508/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700105 7001289F:109:CB97UANXX:1:1112:11671:59000/1	R1	+	-	-	-	0.387755	-
ERR2061613.12700106 7001289F:109:CB97UANXX:1:2307:19152:50109/2	R2	-	-	+	-	-	0.824074
ERR2061613.12700107 7001289F:103:C9WFLANXX:3:1313:7092:27767/1	R1	+	-	-	-	0.302752	-
ERR2061613.12700108 7001289F:103:C9WFLANXX:3:2302:12891:15722/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700109 7001289F:103:C9WFLANXX:3:2110:19151:13948/2	R2	-	-	+	-	-	0.676190
ERR2061613.12700110 7001289F:103:C9WFLANXX:3:2112:19979:16582/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700111 7001289F:103:C9WFLANXX:3:1312:18388:90142/2	R2	-	-	+	-	-	0.302752
ERR2061613.12700113 7001289F:103:C9WFLANXX:4:1315:14409:39771/2	R2	-	-	+	-	-	0.302752
ERR2061613.12700114 7001289F:109:CB97UANXX:1:2214:16969:85286/1	R1	+	-	-	-	0.714286	-
ERR2061613.12700115 7001289F:109:CB97UANXX:1:2203:16690:62024/1	R1	+	-	-	-	0.431193	-
ERR2061613.12700116 7001289F:109:CB97UANXX:1:1309:15807:98055/1	R1	+	-	-	-	0.302752	-
ERR2061613.12700117 7001289F:109:CB97UANXX:1:2103:19363:38913/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700118 7001289F:109:CB97UANXX:1:1310:7512:50624/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700119 7001289F:109:CB97UANXX:1:1302:14981:29639/1	R1	+	-	-	-	0.471698	-
ERR2061613.12700120 7001289F:109:CB97UANXX:1:1207:7001:19190/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700121 7001289F:109:CB97UANXX:1:1115:13300:41102/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700122 7001289F:109:CB97UANXX:1:2114:4124:52500/1	R1	+	-	-	+	0.515789	0.000000
ERR2061613.12700123 7001289F:109:CB97UANXX:1:1302:15197:38379/1	R1	-	+	+	-	0.000000	0.302752
ERR2061613.12700124 7001289F:109:CB97UANXX:1:1302:21166:55969/1	R1	-	+	+	-	0.000000	0.540984
ERR2061613.12700125 7001289F:109:CB97UANXX:1:1202:5087:93476/1	R1	+	-	-	+	0.500000	0.134328
ERR2061613.12700126 7001289F:103:C9WFLANXX:4:2309:1291:6189/1	R1	-	+	-	-	0.000000	-
ERR2061613.12700127 7001289F:103:C9WFLANXX:3:2210:2658:61399/1	R1	+	-	-	-	0.452055	-
ERR2061613.12700128 7001289F:103:C9WFLANXX:3:2212:4090:9963/1	R1	+	-	-	-	0.609756	-
ERR2061613.12700129 7001289F:109:CB97UANXX:1:1105:6965:39839/2	R2	-	-	+	-	-	0.781250
ERR2061613.12700132 7001289F:109:CB97UANXX:1:1302:16770:88985/2	R2	-	-	+	-	-	0.500000
ERR2061613.12700133 7001289F:103:C9WFLANXX:3:2201:21039:50086/1	R1	+	-	-	+	0.433628	0.047059
ERR2061613.12700134 7001289F:103:C9WFLANXX:4:1313:7984:28511/1	R1	+	-	-	+	0.446429	0.000000
ERR2061613.12700135 7001289F:103:C9WFLANXX:3:1212:11539:5456/1	R1	-	+	+	-	0.000000	0.500000
ERR2061613.12700136 7001289F:109:CB97UANXX:1:2311:6424:72745/1	R1	+	-	-	-	0.376147	-
ERR2061613.12700137 7001289F:109:CB97UANXX:1:2203:20537:50635/2	R2	-	-	+	-	-	0.558824
ERR2061613.12700138 7001289F:109:CB97UANXX:1:1207:13429:14564/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700139 7001289F:103:C9WFLANXX:4:2307:8616:61210/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700140 7001289F:103:C9WFLANXX:4:1206:11990:75634/1	R1	-	+	+	-	0.000000	0.302752
ERR2061613.12700141 7001289F:103:C9WFLANXX:4:1302:17433:6503/1	R1	+	-	-	+	0.320388	0.000000
ERR2061613.12700142 7001289F:103:C9WFLANXX:3:2113:10334:19344/1	R1	-	+	+	-	0.000000	0.446429
ERR2061613.12700143 7001289F:103:C9WFLANXX:3:1301:10973:82063/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700144 7001289F:103:C9WFLANXX:3:2207:12294:30969/2	R2	-	-	+	-	-	0.673469
ERR2061613.12700145 7001289F:103:C9WFLANXX:4:2106:9345:11114/1	R1	+	-	-	+	0.427273	0.000000
ERR2061613.12700147 7001289F:109:CB97UANXX:1:1313:12629:91076/1	R1	+	-	-	-	0.362637	-
ERR2061613.12700149 7001289F:109:CB97UANXX:1:1304:15868:44863/2	R2	-	-	+	-	-	0.417722
ERR2061613.12700150 7001289F:103:C9WFLANXX:4:2211:7712:43006/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700151 7001289F:103:C9WFLANXX:4:1207:20692:82771/1	R1	-	+	+	-	0.000000	0.302752
ERR2061613.12700152 7001289F:103:C9WFLANXX:3:2309:19572:49540/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.12700153 7001289F:109:CB97UANXX:1:1201:2381:17728/1	R1	+	-	-	+	0.387755	0.000000
ERR2061613.12700154 7001289F:109:CB97UANXX:1:2213:15167:4641/1	R1	+	-	-	+	0.570093	0.407407
ERR2061613.12700155 7001289F:103:C9WFLANXX:3:2213:6006:44861/1	R1	+	-	-	+	0.531915	0.000000
ERR2061613.12700156 7001289F:103:C9WFLANXX:4:2306:17008:13459/1	R1	+	-	-	-	0.875000	-
ERR2061613.12700157 7001289F:103:C9WFLANXX:3:1101:20234:5798/1	R1	-	+	+	-	0.059829	0.000000
ERR2061613.12700158 7001289F:103:C9WFLANXX:4:1109:13345:55477/1	R1	-	+	+	-	0.000000	0.446429
ERR2061613.12700159 7001289F:103:C9WFLANXX:4:2310:1893:92262/1	R1	+	-	-	+	0.320388	0.000000
ERR2061613.12700160 7001289F:103:C9WFLANXX:3:1105:14316:63085/2	R2	-	-	+	-	-	0.550562
ERR2061613.12700161 7001289F:103:C9WFLANXX:4:2216:13408:96820/1	R1	+	-	-	+	0.381818	0.432990
ERR2061613.12700162 7001289F:103:C9WFLANXX:4:1214:1749:65653/1	R1	+	-	-	+	0.477876	0.000000
ERR2061613.12700163 7001289F:109:CB97UANXX:1:2212:3249:48861/2	R2	-	-	+	-	-	0.491071
ERR2061613.12700164 7001289F:103:C9WFLANXX:3:1209:10612:50892/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.12700165 7001289F:103:C9WFLANXX:3:1113:2726:39350/1	R1	-	+	+	-	0.222222	0.433628
ERR2061613.12700167 7001289F:103:C9WFLANXX:4:1302:1399:84205/1	R1	+	-	-	+	0.518868	0.150794
ERR2061613.12700168 7001289F:109:CB97UANXX:1:1106:6054:47597/1	R1	+	-	-	-	0.557895	-
ERR2061613.12700170 7001289F:109:CB97UANXX:1:1308:15665:42169/1	R1	+	-	-	-	0.531915	-
ERR2061613.12700171 7001289F:109:CB97UANXX:1:2109:9385:26701/1	R1	+	-	-	-	0.653465	-
ERR2061613.12700172 7001289F:103:C9WFLANXX:4:1213:15861:42289/1	R1	+	-	-	+	0.418182	0.000000
ERR2061613.12700173 7001289F:103:C9WFLANXX:4:1109:14704:54249/2	R2	-	-	-	+	-	0.000000
ERR2061613.12700174 7001289F:103:C9WFLANXX:4:1206:5849:33278/1	R1	+	-	-	-	0.767442	-
ERR2061613.12700175 7001289F:109:CB97UANXX:1:2311:5941:51310/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700176 7001289F:109:CB97UANXX:1:2314:1313:98431/1	R1	+	-	-	-	0.485149	-
ERR2061613.12700177 7001289F:103:C9WFLANXX:4:2303:20283:58390/1	R1	-	+	+	-	0.000000	0.446429
ERR2061613.12700178 7001289F:109:CB97UANXX:1:1304:3997:38970/1	R1	-	+	+	-	0.000000	0.302752
ERR2061613.12700180 7001289F:103:C9WFLANXX:3:1110:16895:64080/2	R2	-	-	+	-	-	0.515789
ERR2061613.12700181 7001289F:103:C9WFLANXX:3:1112:16812:57417/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700182 7001289F:103:C9WFLANXX:4:1307:12653:39744/1	R1	+	-	-	-	0.540984	-
ERR2061613.12700183 7001289F:103:C9WFLANXX:3:1204:14166:5841/1	R1	-	+	+	-	0.000000	0.446429
ERR2061613.12700184 7001289F:109:CB97UANXX:1:2212:7051:65651/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700185 7001289F:109:CB97UANXX:1:2308:4178:77509/1	R1	-	+	+	-	0.000000	0.345455
ERR2061613.12700186 7001289F:103:C9WFLANXX:3:2209:15741:56482/2	R2	-	-	+	-	-	0.524752
ERR2061613.12700187 7001289F:109:CB97UANXX:1:1202:8684:39547/1	R1	+	-	-	+	0.690141	0.000000
ERR2061613.12700188 7001289F:103:C9WFLANXX:3:1203:4602:43448/1	R1	+	-	-	+	0.568182	0.000000
ERR2061613.12700189 7001289F:103:C9WFLANXX:3:2313:4486:85087/1	R1	+	-	-	+	0.388235	0.040816
ERR2061613.12700190 7001289F:103:C9WFLANXX:4:1101:5559:9594/1	R1	+	-	-	+	0.362637	0.326923
ERR2061613.12700191 7001289F:109:CB97UANXX:1:1105:18556:8661/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700192 7001289F:109:CB97UANXX:1:2213:20737:82832/1	R1	-	+	+	-	0.058824	0.000000
ERR2061613.12700193 7001289F:109:CB97UANXX:1:1107:14383:15953/2	R2	-	-	+	-	-	0.345455
ERR2061613.12700194 7001289F:103:C9WFLANXX:4:1216:12817:89902/1	R1	-	+	+	-	0.140000	0.000000
ERR2061613.12700195 7001289F:109:CB97UANXX:1:2201:12870:32531/1	R1	-	+	+	-	0.076087	0.000000
ERR2061613.12700196 7001289F:109:CB97UANXX:1:1210:17756:90755/1	R1	-	+	+	-	0.080000	0.452055
ERR2061613.12700197 7001289F:103:C9WFLANXX:3:2214:19736:53447/1	R1	-	+	+	-	0.900000	0.753846
ERR2061613.12700198 7001289F:109:CB97UANXX:1:1316:10779:54388/1	R1	+	-	-	+	0.609756	0.000000
ERR2061613.12700200 7001289F:109:CB97UANXX:1:1308:6624:52874/1	R1	-	+	+	-	0.119403	0.753846
ERR2061613.12700201 7001289F:109:CB97UANXX:1:1301:16680:61559/1	R1	-	+	+	-	0.000000	0.568182
ERR2061613.12700202 7001289F:109:CB97UANXX:1:1315:17058:48221/1	R1	-	+	+	-	0.101266	0.636364
ERR2061613.12700203 7001289F:109:CB97UANXX:1:2212:10732:33152/1	R1	-	+	+	-	0.094595	0.000000
ERR2061613.12700204 7001289F:109:CB97UANXX:1:2103:13433:51238/1	R1	-	+	-	-	0.000000	-
ERR2061613.12700205 7001289F:109:CB97UANXX:1:1305:9147:44583/1	R1	-	+	-	-	0.000000	-
ERR2061613.12700206 7001289F:103:C9WFLANXX:4:2308:7640:92240/1	R1	-	+	+	-	0.000000	0.101852
ERR2061613.12700207 7001289F:103:C9WFLANXX:4:1113:7649:4625/1	R1	-	+	+	-	0.000000	0.433628
ERR2061613.12700208 7001289F:109:CB97UANXX:1:2313:4286:75526/1	R1	-	+	+	-	0.000000	0.381818
ERR2061613.12700209 7001289F:103:C9WFLANXX:4:1204:8528:79308/1	R1	-	+	-	-	0.000000	-
ERR2061613.12700211 7001289F:103:C9WFLANXX:4:2208:3462:15565/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700212 7001289F:103:C9WFLANXX:4:1202:18151:28583/1	R1	+	-	-	-	0.924528	-
ERR2061613.12700213 7001289F:109:CB97UANXX:1:2110:9874:32296/2	R2	-	-	-	+	-	0.342105
ERR2061613.12700214 7001289F:103:C9WFLANXX:4:1115:15655:89348/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700216 7001289F:103:C9WFLANXX:3:1204:9699:83126/1	R1	+	-	-	+	0.000000	0.586207
ERR2061613.12700217 7001289F:103:C9WFLANXX:3:2316:9859:17690/1	R1	+	-	-	-	0.924528	-
ERR2061613.12700218 7001289F:103:C9WFLANXX:4:2311:13454:52981/1	R1	-	+	+	-	0.074074	0.417722
ERR2061613.12700220 7001289F:109:CB97UANXX:1:2107:10591:45669/1	R1	+	-	-	-	0.760000	-
ERR2061613.12700221 7001289F:103:C9WFLANXX:3:2216:8761:99184/1	R1	+	-	-	+	0.500000	0.432432
ERR2061613.12700222 7001289F:103:C9WFLANXX:3:1205:2277:19027/1	R1	-	+	+	-	0.146341	0.000000
ERR2061613.12700224 7001289F:103:C9WFLANXX:3:1209:9734:8174/1	R1	-	+	-	-	0.101695	-
ERR2061613.12700227 7001289F:103:C9WFLANXX:3:1109:1898:64326/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700228 7001289F:103:C9WFLANXX:3:1314:13535:31952/1	R1	-	+	+	-	0.000000	0.457944
ERR2061613.12700230 7001289F:103:C9WFLANXX:3:1114:14805:25204/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700231 7001289F:103:C9WFLANXX:4:1311:12042:26121/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700232 7001289F:103:C9WFLANXX:3:2104:16623:72994/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700233 7001289F:103:C9WFLANXX:4:1301:20500:96046/2	R2	-	-	+	-	-	0.924528
ERR2061613.12700234 7001289F:109:CB97UANXX:1:1308:1656:72595/1	R1	+	-	-	-	0.457944	-
ERR2061613.12700235 7001289F:109:CB97UANXX:1:2306:18625:61258/1	R1	+	-	-	-	0.862069	-
ERR2061613.12700236 7001289F:103:C9WFLANXX:3:1207:13633:95058/2	R2	-	-	+	-	-	0.678571
ERR2061613.12700237 7001289F:109:CB97UANXX:1:1108:5350:57366/1	R1	-	+	+	-	0.074074	0.417722
ERR2061613.12700238 7001289F:109:CB97UANXX:1:2213:15170:82234/1	R1	-	+	+	-	0.000000	0.000000
ERR2061613.12700239 7001289F:103:C9WFLANXX:4:1106:5103:16384/1	R1	+	-	-	-	0.475000	-
ERR2061613.12700240 7001289F:103:C9WFLANXX:4:1307:13241:28092/2	R2	-	-	+	-	-	0.690141
ERR2061613.12700241 7001289F:109:CB97UANXX:1:2211:11928:94416/1	R1	+	-	-	-	0.830508	-
ERR2061613.12700242 7001289F:109:CB97UANXX:1:1205:12305:10795/2	R2	-	-	+	-	-	0.753846
ERR2061613.12700243 7001289F:109:CB97UANXX:1:1102:7913:49305/1	R1	+	-	-	+	0.830508	0.000000
ERR2061613.12700244 7001289F:109:CB97UANXX:1:1112:7980:21821/1	R1	+	-	-	+	0.781250	0.000000
ERR2061613.12700246 7001289F:103:C9WFLANXX:3:2113:17955:21500/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700247 7001289F:103:C9WFLANXX:3:2112:14525:7026/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700248 7001289F:103:C9WFLANXX:3:1206:16981:38940/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700249 7001289F:109:CB97UANXX:1:2310:10902:4601/1	R1	+	-	-	-	0.457944	-
ERR2061613.12700250 7001289F:109:CB97UANXX:1:2316:10091:50057/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700251 7001289F:109:CB97UANXX:1:1301:6272:71679/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700252 7001289F:109:CB97UANXX:1:1304:18405:62458/1	R1	+	-	-	+	0.000000	0.000000
ERR2061613.12700253 7001289F:109:CB97UANXX:1:1305:17098:57255/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700254 7001289F:103:C9WFLANXX:3:2311:13701:37188/1	R1	+	-	-	-	0.457944	-
ERR2061613.12700255 7001289F:103:C9WFLANXX:3:2306:5117:81056/1	R1	+	-	-	-	0.433628	-
ERR2061613.12700256 7001289F:103:C9WFLANXX:3:1307:17136:98471/2	R2	-	-	+	-	-	0.433628
ERR2061613.12700257 7001289F:103:C9WFLANXX:4:2201:21009:99487/1	R1	+	-	-	-	0.433628	-
ERR2061613.12700258 7001289F:103:C9WFLANXX:4:2101:3441:56381/1	R1	+	-	-	-	0.457944	-
ERR2061613.12700259 7001289F:103:C9WFLANXX:4:1315:9754:28937/2	R2	-	-	+	-	-	0.457944
ERR2061613.12700260 7001289F:103:C9WFLANXX:4:1312:11432:96948/1	R1	+	-	-	-	0.433628	-
ERR2061613.12700261 7001289F:109:CB97UANXX:1:2113:11716:101021/1	R1	+	-	-	-	0.514019	-
ERR2061613.12700262 7001289F:103:C9WFLANXX:4:1314:15221:18912/1	R1	+	-	-	+	0.433628	0.000000
ERR2061613.12700263 7001289F:103:C9WFLANXX:3:1102:11919:76598/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700264 7001289F:103:C9WFLANXX:3:1313:2617:53375/2	R2	-	-	+	-	-	0.482143
ERR2061613.12700265 7001289F:103:C9WFLANXX:3:1113:5330:43784/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700266 7001289F:103:C9WFLANXX:4:2107:6621:51425/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700267 7001289F:103:C9WFLANXX:4:2112:2362:52826/1	R1	+	-	-	-	0.681416	-
ERR2061613.12700268 7001289F:103:C9WFLANXX:4:2108:4215:67590/2	R2	-	-	+	-	-	0.446429
ERR2061613.12700269 7001289F:109:CB97UANXX:1:2316:13071:100648/2	R2	-	-	+	-	-	0.550000
ERR2061613.12700270 7001289F:109:CB97UANXX:1:1310:16415:68416/2	R2	-	-	+	-	-	0.657895
ERR2061613.12700271 7001289F:109:CB97UANXX:1:1315:11668:67251/1	R1	+	-	-	-	0.446429	-
ERR2061613.12700272 7001289F:103:C9WFLANXX:3:1204:3133:40849/1	R1	-	+	+	-	0.000000	0.446429
ERR2061613.12700273 7001289F:109:CB97UANXX:1:2314:4649:78307/1	R1	+	-	-	+	0.446429	0.000000
ERR2061613.12700274 7001289F:109:CB97UANXX:1:2302:7820:17211/1	R1	-	+	+	-	0.077778	0.609756
ERR2061613.12700275 7001289F:109:CB97UANXX:1:2201:10589:76736/2	R2	-	-	+	-	-	0.000000
ERR2061613.12700276 7001289F:109:CB97UANXX:1:2108:4347:39198/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700277 7001289F:109:CB97UANXX:1:2306:7019:58922/1	R1	+	-	-	-	0.000000	-
ERR2061613.12700278 7001289F:103:C9WFLANXX:3:1111:12773:39700/2	R2	-	-	+	-	-	0.413462
ERR2061613.12700279 7001289F:103:C9WFLANXX:3:1207:8351:42754/1	R1	+	-	-	-	0.345455	-
